class,spec,talent_id,tree,pick_rate,pick_rate_others
Monk,Windwalker,136599,spec?,1.0,0.0
Monk,Windwalker,137076,spec?,1.0,0.0
Monk,Windwalker,137077,spec?,1.0,0.0
Monk,Windwalker,137078,spec?,1.0,0.0
Monk,Windwalker,124824,spec?,0.75,0.0
Monk,Windwalker,124930,spec?,0.75,0.0
Monk,Windwalker,124971,spec?,0.75,0.0
Monk,Windwalker,136515,spec?,0.75,0.0
Monk,Windwalker,124954,spec?,0.75,0.0
Monk,Windwalker,124818,spec?,0.5,0.0
Monk,Windwalker,124931,spec?,0.5,0.0
Monk,Windwalker,125010,spec?,0.5,0.0
Monk,Windwalker,124823,spec?,0.5,0.0
Monk,Windwalker,124955,spec?,0.5,0.0
Monk,Windwalker,124957,spec?,0.5,0.0
Monk,Windwalker,125009,spec?,0.5,0.0
Monk,Windwalker,124940,spec?,0.5,0.0
Monk,Windwalker,136511,spec?,0.25,0.0
Monk,Windwalker,136517,spec?,0.25,0.0
Monk,Windwalker,124825,spec?,0.25,0.0
Monk,Windwalker,134029,spec?,0.25,0.0
Monk,Windwalker,136518,spec?,0.25,0.0
Paladin,Retribution,102493,spec?,1.0,0.0
Paladin,Retribution,102497,spec?,1.0,0.0
Paladin,Retribution,102498,spec?,1.0,0.0
Paladin,Retribution,102499,spec?,1.0,0.0
Paladin,Retribution,102504,spec?,1.0,0.0
Paladin,Retribution,102505,spec?,1.0,0.0
Paladin,Retribution,102506,spec?,1.0,0.0
Paladin,Retribution,102518,spec?,1.0,0.0
Paladin,Retribution,102519,spec?,1.0,0.0
Paladin,Retribution,102583,spec?,1.0,0.0
Paladin,Retribution,102587,spec?,1.0,0.0
Paladin,Retribution,102590,spec?,1.0,0.0
Paladin,Retribution,102592,spec?,1.0,0.0
Paladin,Retribution,102596,spec?,1.0,0.0
Paladin,Retribution,102597,spec?,1.0,0.0
Paladin,Retribution,102602,spec?,1.0,0.0
Paladin,Retribution,102603,spec?,1.0,0.0
Paladin,Retribution,102612,spec?,1.0,0.0
Paladin,Retribution,102622,spec?,1.0,0.0
Paladin,Retribution,102625,spec?,1.0,0.0
Paladin,Retribution,114824,spec?,1.0,0.0
Paladin,Retribution,114828,spec?,1.0,0.0
Paladin,Retribution,114830,spec?,1.0,0.0
Paladin,Retribution,115022,spec?,1.0,0.0
Paladin,Retribution,115024,spec?,1.0,0.0
Paladin,Retribution,115034,spec?,1.0,0.0
Paladin,Retribution,115043,spec?,1.0,0.0
Paladin,Retribution,115165,spec?,1.0,0.0
Paladin,Retribution,115438,spec?,1.0,0.0
Paladin,Retribution,115439,spec?,1.0,0.0
Paladin,Retribution,115443,spec?,1.0,0.0
Paladin,Retribution,115453,spec?,1.0,0.0
Paladin,Retribution,115475,spec?,1.0,0.0
Paladin,Retribution,115481,spec?,1.0,0.0
Paladin,Retribution,117810,spec?,1.0,0.0
Paladin,Retribution,117811,spec?,1.0,0.0
Paladin,Retribution,117812,spec?,1.0,0.0
Paladin,Retribution,117813,spec?,1.0,0.0
Paladin,Retribution,117815,spec?,1.0,0.0
Paladin,Retribution,117816,spec?,1.0,0.0
Paladin,Retribution,117818,spec?,1.0,0.0
Paladin,Retribution,117819,spec?,1.0,0.0
Paladin,Retribution,117822,spec?,1.0,0.0
Paladin,Retribution,117823,spec?,1.0,0.0
Paladin,Retribution,123357,spec?,1.0,0.0
Paladin,Retribution,128241,spec?,1.0,0.0
Paladin,Retribution,128243,spec?,1.0,0.0
Paladin,Retribution,128251,spec?,1.0,0.0
Paladin,Retribution,128257,spec?,1.0,0.0
Paladin,Retribution,128259,spec?,1.0,0.0
Paladin,Retribution,128263,spec?,1.0,0.0
Paladin,Retribution,133481,spec?,1.0,0.0
Paladin,Retribution,135564,spec?,1.0,0.0
Paladin,Retribution,135565,spec?,1.0,0.0
Paladin,Retribution,136003,spec?,1.0,0.0
Paladin,Retribution,136004,spec?,1.0,0.0
Paladin,Retribution,136005,spec?,1.0,0.0
Paladin,Retribution,136127,spec?,1.0,0.0
Paladin,Retribution,136487,spec?,1.0,0.0
Paladin,Retribution,136503,spec?,1.0,0.0
Paladin,Retribution,136594,spec?,1.0,0.0
Paladin,Retribution,136809,spec?,1.0,0.0
Paladin,Retribution,137023,spec?,1.0,0.0
Paladin,Retribution,137024,spec?,1.0,0.0
Paladin,Retribution,137025,spec?,1.0,0.0
Paladin,Retribution,102515,spec?,0.857,0.0
Paladin,Retribution,102516,spec?,0.857,0.0
Paladin,Retribution,102604,spec?,0.857,0.0
Paladin,Retribution,115435,spec?,0.857,0.0
Paladin,Retribution,115454,spec?,0.857,0.0
Paladin,Retribution,115467,spec?,0.857,0.0
Paladin,Retribution,117858,spec?,0.857,0.0
Paladin,Retribution,128260,spec?,0.857,0.0
Paladin,Retribution,128264,spec?,0.714,0.0
Paladin,Retribution,102521,spec?,0.571,0.0
Paladin,Retribution,102584,spec?,0.571,0.0
Paladin,Retribution,136592,spec?,0.571,0.0
Paladin,Retribution,115452,spec?,0.429,0.0
Paladin,Retribution,115483,spec?,0.429,0.0
Paladin,Retribution,115440,spec?,0.286,0.0
Paladin,Retribution,115447,spec?,0.286,0.0
Paladin,Retribution,102594,spec?,0.286,0.0
Paladin,Retribution,115239,spec?,0.286,0.0
Paladin,Retribution,102476,spec?,0.143,0.0
Paladin,Retribution,102595,spec?,0.143,0.0
Paladin,Retribution,115468,spec?,0.143,0.0
Paladin,Retribution,136486,spec?,0.143,0.0
Paladin,Retribution,128255,spec?,0.143,0.0
Paladin,Retribution,117814,spec?,0.143,0.0
Paladin,Retribution,102620,spec?,0.143,0.0
Paladin,Retribution,102525,spec?,0.143,0.0
Paladin,Retribution,115488,spec?,0.143,0.0
Priest,Shadow,103674,spec?,1.0,0.0
Priest,Shadow,103677,spec?,1.0,0.0
Priest,Shadow,103682,spec?,1.0,0.0
Priest,Shadow,103683,spec?,1.0,0.0
Priest,Shadow,103686,spec?,1.0,0.0
Priest,Shadow,103781,spec?,1.0,0.0
Priest,Shadow,103782,spec?,1.0,0.0
Priest,Shadow,103784,spec?,1.0,0.0
Priest,Shadow,103789,spec?,1.0,0.0
Priest,Shadow,103792,spec?,1.0,0.0
Priest,Shadow,103796,spec?,1.0,0.0
Priest,Shadow,103798,spec?,1.0,0.0
Priest,Shadow,103799,spec?,1.0,0.0
Priest,Shadow,103801,spec?,1.0,0.0
Priest,Shadow,103806,spec?,1.0,0.0
Priest,Shadow,103808,spec?,1.0,0.0
Priest,Shadow,103810,spec?,1.0,0.0
Priest,Shadow,103811,spec?,1.0,0.0
Priest,Shadow,103812,spec?,1.0,0.0
Priest,Shadow,103813,spec?,1.0,0.0
Priest,Shadow,103817,spec?,1.0,0.0
Priest,Shadow,103818,spec?,1.0,0.0
Priest,Shadow,103819,spec?,1.0,0.0
Priest,Shadow,103823,spec?,1.0,0.0
Priest,Shadow,103825,spec?,1.0,0.0
Priest,Shadow,103826,spec?,1.0,0.0
Priest,Shadow,103828,spec?,1.0,0.0
Priest,Shadow,103833,spec?,1.0,0.0
Priest,Shadow,103834,spec?,1.0,0.0
Priest,Shadow,103835,spec?,1.0,0.0
Priest,Shadow,103836,spec?,1.0,0.0
Priest,Shadow,103837,spec?,1.0,0.0
Priest,Shadow,103840,spec?,1.0,0.0
Priest,Shadow,103841,spec?,1.0,0.0
Priest,Shadow,103851,spec?,1.0,0.0
Priest,Shadow,103853,spec?,1.0,0.0
Priest,Shadow,103854,spec?,1.0,0.0
Priest,Shadow,103860,spec?,1.0,0.0
Priest,Shadow,103863,spec?,1.0,0.0
Priest,Shadow,103864,spec?,1.0,0.0
Priest,Shadow,103865,spec?,1.0,0.0
Priest,Shadow,103867,spec?,1.0,0.0
Priest,Shadow,114588,spec?,1.0,0.0
Priest,Shadow,115448,spec?,1.0,0.0
Priest,Shadow,117279,spec?,1.0,0.0
Priest,Shadow,117280,spec?,1.0,0.0
Priest,Shadow,117283,spec?,1.0,0.0
Priest,Shadow,117284,spec?,1.0,0.0
Priest,Shadow,117288,spec?,1.0,0.0
Priest,Shadow,117291,spec?,1.0,0.0
Priest,Shadow,117300,spec?,1.0,0.0
Priest,Shadow,117302,spec?,1.0,0.0
Priest,Shadow,117305,spec?,1.0,0.0
Priest,Shadow,123289,spec?,1.0,0.0
Priest,Shadow,133378,spec?,1.0,0.0
Priest,Shadow,133400,spec?,1.0,0.0
Priest,Shadow,134284,spec?,1.0,0.0
Priest,Shadow,134844,spec?,1.0,0.0
Priest,Shadow,134845,spec?,1.0,0.0
Priest,Shadow,134846,spec?,1.0,0.0
Priest,Shadow,134849,spec?,1.0,0.0
Priest,Shadow,134851,spec?,1.0,0.0
Priest,Shadow,134859,spec?,1.0,0.0
Priest,Shadow,134860,spec?,1.0,0.0
Priest,Shadow,135091,spec?,1.0,0.0
Priest,Shadow,136034,spec?,1.0,0.0
Priest,Shadow,136035,spec?,1.0,0.0
Priest,Shadow,136157,spec?,1.0,0.0
Priest,Shadow,136185,spec?,1.0,0.0
Priest,Shadow,136223,spec?,1.0,0.0
Priest,Shadow,136688,spec?,1.0,0.0
Priest,Shadow,136811,spec?,1.0,0.0
Priest,Shadow,136990,spec?,1.0,0.0
Priest,Shadow,136991,spec?,1.0,0.0
Priest,Shadow,136992,spec?,1.0,0.0
Priest,Shadow,103786,spec?,0.833,0.0
Priest,Shadow,125083,spec?,0.833,0.0
Priest,Shadow,125085,spec?,0.833,0.0
Priest,Shadow,117281,spec?,0.167,0.0
Priest,Shadow,117289,spec?,0.167,0.0
Priest,Shadow,103785,spec?,0.167,0.0
Rogue,Assassination,112509,spec?,1.0,0.0
Rogue,Assassination,112510,spec?,1.0,0.0
Rogue,Assassination,112511,spec?,1.0,0.0
Rogue,Assassination,112513,spec?,1.0,0.0
Rogue,Assassination,112518,spec?,1.0,0.0
Rogue,Assassination,112521,spec?,1.0,0.0
Rogue,Assassination,112526,spec?,1.0,0.0
Rogue,Assassination,112572,spec?,1.0,0.0
Rogue,Assassination,112574,spec?,1.0,0.0
Rogue,Assassination,112575,spec?,1.0,0.0
Rogue,Assassination,112580,spec?,1.0,0.0
Rogue,Assassination,112583,spec?,1.0,0.0
Rogue,Assassination,112585,spec?,1.0,0.0
Rogue,Assassination,112630,spec?,1.0,0.0
Rogue,Assassination,112633,spec?,1.0,0.0
Rogue,Assassination,112634,spec?,1.0,0.0
Rogue,Assassination,112635,spec?,1.0,0.0
Rogue,Assassination,112636,spec?,1.0,0.0
Rogue,Assassination,112638,spec?,1.0,0.0
Rogue,Assassination,112639,spec?,1.0,0.0
Rogue,Assassination,112640,spec?,1.0,0.0
Rogue,Assassination,112642,spec?,1.0,0.0
Rogue,Assassination,112643,spec?,1.0,0.0
Rogue,Assassination,112644,spec?,1.0,0.0
Rogue,Assassination,112646,spec?,1.0,0.0
Rogue,Assassination,112648,spec?,1.0,0.0
Rogue,Assassination,112649,spec?,1.0,0.0
Rogue,Assassination,112650,spec?,1.0,0.0
Rogue,Assassination,112651,spec?,1.0,0.0
Rogue,Assassination,112652,spec?,1.0,0.0
Rogue,Assassination,112654,spec?,1.0,0.0
Rogue,Assassination,112655,spec?,1.0,0.0
Rogue,Assassination,112657,spec?,1.0,0.0
Rogue,Assassination,112659,spec?,1.0,0.0
Rogue,Assassination,112660,spec?,1.0,0.0
Rogue,Assassination,112661,spec?,1.0,0.0
Rogue,Assassination,112662,spec?,1.0,0.0
Rogue,Assassination,112663,spec?,1.0,0.0
Rogue,Assassination,112664,spec?,1.0,0.0
Rogue,Assassination,112665,spec?,1.0,0.0
Rogue,Assassination,112670,spec?,1.0,0.0
Rogue,Assassination,112672,spec?,1.0,0.0
Rogue,Assassination,112673,spec?,1.0,0.0
Rogue,Assassination,112676,spec?,1.0,0.0
Rogue,Assassination,112677,spec?,1.0,0.0
Rogue,Assassination,112678,spec?,1.0,0.0
Rogue,Assassination,112679,spec?,1.0,0.0
Rogue,Assassination,114737,spec?,1.0,0.0
Rogue,Assassination,117106,spec?,1.0,0.0
Rogue,Assassination,117130,spec?,1.0,0.0
Rogue,Assassination,117131,spec?,1.0,0.0
Rogue,Assassination,117133,spec?,1.0,0.0
Rogue,Assassination,117139,spec?,1.0,0.0
Rogue,Assassination,117145,spec?,1.0,0.0
Rogue,Assassination,117704,spec?,1.0,0.0
Rogue,Assassination,117711,spec?,1.0,0.0
Rogue,Assassination,117716,spec?,1.0,0.0
Rogue,Assassination,117717,spec?,1.0,0.0
Rogue,Assassination,117719,spec?,1.0,0.0
Rogue,Assassination,117722,spec?,1.0,0.0
Rogue,Assassination,117724,spec?,1.0,0.0
Rogue,Assassination,117726,spec?,1.0,0.0
Rogue,Assassination,117727,spec?,1.0,0.0
Rogue,Assassination,117736,spec?,1.0,0.0
Rogue,Assassination,117740,spec?,1.0,0.0
Rogue,Assassination,123371,spec?,1.0,0.0
Rogue,Assassination,125615,spec?,1.0,0.0
Rogue,Assassination,134840,spec?,1.0,0.0
Rogue,Assassination,136024,spec?,1.0,0.0
Rogue,Assassination,136025,spec?,1.0,0.0
Rogue,Assassination,136026,spec?,1.0,0.0
Rogue,Assassination,136881,spec?,1.0,0.0
Rogue,Assassination,137065,spec?,1.0,0.0
Rogue,Assassination,137066,spec?,1.0,0.0
Rogue,Assassination,137067,spec?,1.0,0.0
Rogue,Assassination,117137,spec?,0.5,0.0
Rogue,Assassination,125132,spec?,0.5,0.0
Rogue,Assassination,117735,spec?,0.5,0.0
Shaman,Elemental,127851,공용,1.0,1.0
Shaman,Elemental,127855,공용,1.0,1.0
Shaman,Elemental,127856,공용,1.0,1.0
Shaman,Elemental,127858,공용,1.0,1.0
Shaman,Elemental,127859,공용,1.0,1.0
Shaman,Elemental,127861,공용,1.0,1.0
Shaman,Elemental,127868,공용,1.0,1.0
Shaman,Elemental,127871,공용,1.0,1.0
Shaman,Elemental,127877,공용,1.0,1.0
Shaman,Elemental,127880,공용,1.0,1.0
Shaman,Elemental,127881,공용,1.0,1.0
Shaman,Elemental,127888,공용,1.0,1.0
Shaman,Elemental,127889,공용,1.0,1.0
Shaman,Elemental,127890,공용,1.0,1.0
Shaman,Elemental,127891,공용,1.0,1.0
Shaman,Elemental,127892,공용,1.0,1.0
Shaman,Elemental,127893,공용,1.0,1.0
Shaman,Elemental,127894,공용,1.0,1.0
Shaman,Elemental,127906,공용,1.0,1.0
Shaman,Elemental,127909,공용,1.0,1.0
Shaman,Elemental,135590,공용,1.0,1.0
Shaman,Elemental,135591,공용,1.0,1.0
Shaman,Elemental,136585,공용,1.0,1.0
Shaman,Elemental,127854,영웅,1.0,0.667
Shaman,Elemental,127865,영웅,1.0,0.667
Shaman,Elemental,127883,영웅,1.0,0.333
Shaman,Elemental,127905,영웅,1.0,0.333
Shaman,Elemental,101844,전문화,1.0,0.0
Shaman,Elemental,101850,전문화,1.0,0.0
Shaman,Elemental,101853,전문화,1.0,0.0
Shaman,Elemental,101859,전문화,1.0,0.0
Shaman,Elemental,101860,전문화,1.0,0.0
Shaman,Elemental,101861,전문화,1.0,0.0
Shaman,Elemental,101862,전문화,1.0,0.0
Shaman,Elemental,101864,전문화,1.0,0.0
Shaman,Elemental,101865,전문화,1.0,0.0
Shaman,Elemental,101867,전문화,1.0,0.0
Shaman,Elemental,101869,전문화,1.0,0.0
Shaman,Elemental,101870,전문화,1.0,0.0
Shaman,Elemental,101871,전문화,1.0,0.0
Shaman,Elemental,101873,전문화,1.0,0.0
Shaman,Elemental,101876,전문화,1.0,0.0
Shaman,Elemental,101885,전문화,1.0,0.0
Shaman,Elemental,101889,전문화,1.0,0.0
Shaman,Elemental,101892,전문화,1.0,0.0
Shaman,Elemental,101893,전문화,1.0,0.0
Shaman,Elemental,117464,전문화,1.0,0.0
Shaman,Elemental,117465,전문화,1.0,0.0
Shaman,Elemental,117467,전문화,1.0,0.0
Shaman,Elemental,117477,전문화,1.0,0.0
Shaman,Elemental,117482,전문화,1.0,0.0
Shaman,Elemental,117483,전문화,1.0,0.0
Shaman,Elemental,117486,전문화,1.0,0.0
Shaman,Elemental,117489,전문화,1.0,0.0
Shaman,Elemental,117490,전문화,1.0,0.0
Shaman,Elemental,123376,전문화,1.0,0.0
Shaman,Elemental,127857,전문화,1.0,0.0
Shaman,Elemental,127873,전문화,1.0,0.0
Shaman,Elemental,127884,전문화,1.0,0.0
Shaman,Elemental,127899,전문화,1.0,0.0
Shaman,Elemental,127908,전문화,1.0,0.0
Shaman,Elemental,127913,전문화,1.0,0.0
Shaman,Elemental,127915,전문화,1.0,0.0
Shaman,Elemental,127916,전문화,1.0,0.0
Shaman,Elemental,127917,전문화,1.0,0.0
Shaman,Elemental,127919,전문화,1.0,0.0
Shaman,Elemental,127920,전문화,1.0,0.0
Shaman,Elemental,127921,전문화,1.0,0.0
Shaman,Elemental,127924,전문화,1.0,0.0
Shaman,Elemental,127925,전문화,1.0,0.0
Shaman,Elemental,128225,전문화,1.0,0.0
Shaman,Elemental,128226,전문화,1.0,0.0
Shaman,Elemental,135985,전문화,1.0,0.0
Shaman,Elemental,135986,전문화,1.0,0.0
Shaman,Elemental,135987,전문화,1.0,0.0
Shaman,Elemental,136561,전문화,1.0,0.0
Shaman,Elemental,136714,전문화,1.0,0.0
Shaman,Elemental,136972,전문화,1.0,0.0
Shaman,Elemental,136973,전문화,1.0,0.0
Shaman,Elemental,136974,전문화,1.0,0.0
Shaman,Enhancement,127851,공용,1.0,1.0
Shaman,Enhancement,127855,공용,1.0,1.0
Shaman,Enhancement,127856,공용,1.0,1.0
Shaman,Enhancement,127858,공용,1.0,1.0
Shaman,Enhancement,127859,공용,1.0,1.0
Shaman,Enhancement,127861,공용,1.0,1.0
Shaman,Enhancement,127868,공용,1.0,1.0
Shaman,Enhancement,127871,공용,1.0,1.0
Shaman,Enhancement,127877,공용,1.0,1.0
Shaman,Enhancement,127880,공용,1.0,1.0
Shaman,Enhancement,127881,공용,1.0,1.0
Shaman,Enhancement,127888,공용,1.0,1.0
Shaman,Enhancement,127889,공용,1.0,1.0
Shaman,Enhancement,127890,공용,1.0,1.0
Shaman,Enhancement,127891,공용,1.0,1.0
Shaman,Enhancement,127892,공용,1.0,1.0
Shaman,Enhancement,127893,공용,1.0,1.0
Shaman,Enhancement,127894,공용,1.0,1.0
Shaman,Enhancement,127906,공용,1.0,1.0
Shaman,Enhancement,127909,공용,1.0,1.0
Shaman,Enhancement,135590,공용,1.0,1.0
Shaman,Enhancement,135591,공용,1.0,1.0
Shaman,Enhancement,136585,공용,1.0,1.0
Shaman,Enhancement,127854,공용,0.667,1.0
Shaman,Enhancement,127865,공용,0.667,1.0
Shaman,Enhancement,127905,공용,0.333,1.0
Shaman,Enhancement,127883,공용,0.333,1.0
Shaman,Enhancement,135718,미분류,0.333,0.0
Shaman,Enhancement,127882,미분류,0.333,0.0
Shaman,Enhancement,127853,미분류,0.333,0.0
Shaman,Enhancement,127864,미분류,0.333,0.0
Shaman,Enhancement,135254,미분류,0.333,0.0
Shaman,Enhancement,101801,전문화,1.0,0.0
Shaman,Enhancement,101802,전문화,1.0,0.0
Shaman,Enhancement,101804,전문화,1.0,0.0
Shaman,Enhancement,101805,전문화,1.0,0.0
Shaman,Enhancement,101806,전문화,1.0,0.0
Shaman,Enhancement,101809,전문화,1.0,0.0
Shaman,Enhancement,101811,전문화,1.0,0.0
Shaman,Enhancement,101812,전문화,1.0,0.0
Shaman,Enhancement,101813,전문화,1.0,0.0
Shaman,Enhancement,101814,전문화,1.0,0.0
Shaman,Enhancement,101815,전문화,1.0,0.0
Shaman,Enhancement,101818,전문화,1.0,0.0
Shaman,Enhancement,101819,전문화,1.0,0.0
Shaman,Enhancement,101823,전문화,1.0,0.0
Shaman,Enhancement,101824,전문화,1.0,0.0
Shaman,Enhancement,101825,전문화,1.0,0.0
Shaman,Enhancement,101826,전문화,1.0,0.0
Shaman,Enhancement,101827,전문화,1.0,0.0
Shaman,Enhancement,101828,전문화,1.0,0.0
Shaman,Enhancement,101829,전문화,1.0,0.0
Shaman,Enhancement,101832,전문화,1.0,0.0
Shaman,Enhancement,101833,전문화,1.0,0.0
Shaman,Enhancement,101834,전문화,1.0,0.0
Shaman,Enhancement,101840,전문화,1.0,0.0
Shaman,Enhancement,101841,전문화,1.0,0.0
Shaman,Enhancement,117456,전문화,1.0,0.0
Shaman,Enhancement,117468,전문화,1.0,0.0
Shaman,Enhancement,117469,전문화,1.0,0.0
Shaman,Enhancement,117471,전문화,1.0,0.0
Shaman,Enhancement,117474,전문화,1.0,0.0
Shaman,Enhancement,117476,전문화,1.0,0.0
Shaman,Enhancement,117479,전문화,1.0,0.0
Shaman,Enhancement,117487,전문화,1.0,0.0
Shaman,Enhancement,117488,전문화,1.0,0.0
Shaman,Enhancement,123379,전문화,1.0,0.0
Shaman,Enhancement,125822,전문화,1.0,0.0
Shaman,Enhancement,125824,전문화,1.0,0.0
Shaman,Enhancement,127910,전문화,1.0,0.0
Shaman,Enhancement,128236,전문화,1.0,0.0
Shaman,Enhancement,128270,전문화,1.0,0.0
Shaman,Enhancement,135593,전문화,1.0,0.0
Shaman,Enhancement,135982,전문화,1.0,0.0
Shaman,Enhancement,135983,전문화,1.0,0.0
Shaman,Enhancement,135984,전문화,1.0,0.0
Shaman,Enhancement,136969,전문화,1.0,0.0
Shaman,Enhancement,136970,전문화,1.0,0.0
Shaman,Enhancement,136971,전문화,1.0,0.0
Shaman,Enhancement,101799,전문화,0.667,0.0
Shaman,Enhancement,127869,전문화,0.667,0.0
Shaman,Enhancement,127896,전문화,0.667,0.0
Shaman,Enhancement,127902,전문화,0.667,0.0
Shaman,Enhancement,127874,전문화,0.667,0.0
Shaman,Enhancement,135592,전문화,0.667,0.0
Warlock,Affliction,91430,공용,1.0,1.0
Warlock,Affliction,91434,공용,1.0,1.0
Warlock,Affliction,91438,공용,1.0,1.0
Warlock,Affliction,91441,공용,1.0,1.0
Warlock,Affliction,91452,공용,1.0,1.0
Warlock,Affliction,91460,공용,1.0,1.0
Warlock,Affliction,91461,공용,1.0,1.0
Warlock,Affliction,91463,공용,1.0,1.0
Warlock,Affliction,91466,공용,1.0,1.0
Warlock,Affliction,124694,공용,1.0,1.0
Warlock,Affliction,136102,공용,1.0,0.999
Warlock,Affliction,136103,공용,1.0,1.0
Warlock,Affliction,136568,공용,1.0,1.0
Warlock,Affliction,136569,공용,1.0,1.0
Warlock,Affliction,91439,공용,0.999,0.999
Warlock,Affliction,91444,공용,0.999,1.0
Warlock,Affliction,136571,공용,0.999,0.999
Warlock,Affliction,136570,공용,0.994,0.991
Warlock,Affliction,91469,공용,0.99,0.997
Warlock,Affliction,136572,공용,0.954,0.983
Warlock,Affliction,91459,공용,0.932,0.987
Warlock,Affliction,136105,공용,0.92,0.895
Warlock,Affliction,136107,공용,0.919,0.914
Warlock,Affliction,91425,공용,0.893,0.91
Warlock,Affliction,91432,공용,0.852,0.917
Warlock,Affliction,91468,공용,0.844,0.704
Warlock,Affliction,91445,공용,0.839,0.898
Warlock,Affliction,136106,공용,0.7,0.714
Warlock,Affliction,136100,공용,0.632,0.726
Warlock,Affliction,136101,공용,0.616,0.725
Warlock,Affliction,136573,미분류,0.447,0.259
Warlock,Affliction,91504,미분류,0.447,0.0
Warlock,Affliction,136111,미분류,0.441,0.0
Warlock,Affliction,136114,미분류,0.43,0.0
Warlock,Affliction,136126,미분류,0.43,0.0
Warlock,Affliction,124692,미분류,0.428,0.0
Warlock,Affliction,136113,미분류,0.427,0.0
Warlock,Affliction,136118,미분류,0.401,0.0
Warlock,Affliction,123838,미분류,0.301,0.016
Warlock,Affliction,117420,미분류,0.289,0.006
Warlock,Affliction,136110,미분류,0.288,0.0
Warlock,Affliction,91451,미분류,0.219,0.101
Warlock,Affliction,91446,미분류,0.158,0.102
Warlock,Affliction,136104,미분류,0.158,0.033
Warlock,Affliction,91440,미분류,0.149,0.117
Warlock,Affliction,117447,미분류,0.127,0.009
Warlock,Affliction,91424,미분류,0.124,0.171
Warlock,Affliction,91454,미분류,0.113,0.096
Warlock,Affliction,124693,미분류,0.104,0.0
Warlock,Affliction,91447,미분류,0.058,0.1
Warlock,Affliction,91458,미분류,0.022,0.021
Warlock,Affliction,136108,미분류,0.014,0.009
Warlock,Affliction,115459,미분류,0.007,0.009
Warlock,Affliction,91422,미분류,0.007,0.002
Warlock,Affliction,123387,미분류,0.007,0.0
Warlock,Affliction,117451,미분류,0.001,0.0
Warlock,Affliction,91431,영웅,0.616,0.408
Warlock,Affliction,91457,영웅,0.343,0.299
Warlock,Affliction,91465,영웅,0.337,0.468
Warlock,Affliction,136738,영웅,0.262,0.296
Warlock,Affliction,91467,영웅,0.156,0.296
Warlock,Affliction,117419,영웅,0.007,0.236
Warlock,Affliction,117426,영웅,0.007,0.326
Warlock,Affliction,117431,영웅,0.007,0.326
Warlock,Affliction,117432,영웅,0.007,0.319
Warlock,Affliction,117434,영웅,0.007,0.326
Warlock,Affliction,117437,영웅,0.007,0.326
Warlock,Affliction,117439,영웅,0.007,0.326
Warlock,Affliction,117441,영웅,0.007,0.326
Warlock,Affliction,117442,영웅,0.007,0.326
Warlock,Affliction,117450,영웅,0.007,0.326
Warlock,Affliction,136093,영웅,0.007,0.326
Warlock,Affliction,136094,영웅,0.007,0.326
Warlock,Affliction,136095,영웅,0.007,0.326
Warlock,Affliction,123310,영웅,0.006,0.326
Warlock,Affliction,91552,전문화,1.0,0.0
Warlock,Affliction,91553,전문화,1.0,0.0
Warlock,Affliction,91554,전문화,1.0,0.0
Warlock,Affliction,91558,전문화,1.0,0.0
Warlock,Affliction,91568,전문화,1.0,0.0
Warlock,Affliction,91570,전문화,1.0,0.0
Warlock,Affliction,91571,전문화,1.0,0.0
Warlock,Affliction,91580,전문화,1.0,0.0
Warlock,Affliction,126303,전문화,1.0,0.0
Warlock,Affliction,136120,전문화,1.0,0.0
Warlock,Affliction,136121,전문화,1.0,0.0
Warlock,Affliction,136122,전문화,1.0,0.0
Warlock,Affliction,136812,전문화,1.0,0.0
Warlock,Affliction,136981,전문화,1.0,0.0
Warlock,Affliction,136982,전문화,1.0,0.0
Warlock,Affliction,136983,전문화,1.0,0.0
Warlock,Affliction,136119,전문화,0.996,0.0
Warlock,Affliction,117418,전문화,0.993,0.047
Warlock,Affliction,117422,전문화,0.993,0.047
Warlock,Affliction,117429,전문화,0.993,0.047
Warlock,Affliction,117435,전문화,0.993,0.047
Warlock,Affliction,117443,전문화,0.993,0.047
Warlock,Affliction,117444,전문화,0.993,0.047
Warlock,Affliction,117448,전문화,0.993,0.047
Warlock,Affliction,117454,전문화,0.993,0.047
Warlock,Affliction,123384,전문화,0.993,0.0
Warlock,Affliction,136096,전문화,0.993,0.047
Warlock,Affliction,136097,전문화,0.993,0.047
Warlock,Affliction,136098,전문화,0.993,0.047
Warlock,Affliction,126064,전문화,0.986,0.0
Warlock,Affliction,91576,전문화,0.946,0.0
Warlock,Affliction,91572,전문화,0.896,0.0
Warlock,Affliction,123840,전문화,0.865,0.038
Warlock,Affliction,136124,전문화,0.725,0.0
Warlock,Affliction,123839,전문화,0.703,0.04
Warlock,Affliction,136123,전문화,0.693,0.0
Warlock,Affliction,117421,전문화,0.692,0.03
Warlock,Affliction,136117,전문화,0.669,0.0
Warlock,Affliction,136813,전문화,0.647,0.0
Warlock,Affliction,91562,전문화,0.631,0.0
Warlock,Affliction,136125,전문화,0.573,0.0
Warlock,Affliction,91566,전문화,0.572,0.0
Warlock,Affliction,136115,전문화,0.57,0.0
Warlock,Affliction,136112,전문화,0.569,0.0
Warlock,Affliction,136109,전문화,0.548,0.0
Warlock,Affliction,91567,전문화,0.544,0.0
Warlock,Affliction,91577,전문화,0.528,0.0
Warlock,Demonology,91430,공용,1.0,1.0
Warlock,Demonology,91434,공용,1.0,1.0
