encounter_id,encounter_name,class,spec,rank,character,guild,server,region,dps,item_level,duration_ms,report_id,fight_id,start_time
3181,Crown of the Cosmos,Rogue,Subtlety,91,Huansin,Noctus,Tichondrius,US,113483.6945718,291,492308,TwqfJy9BNCzVFWvP,35,1782229490348
3181,Crown of the Cosmos,Rogue,Subtlety,92,恋泪,,迦拉克隆,CN,113331.86435271,284,540053,YfyD8NKktaBLA1hp,44,1782614316831
3181,Crown of the Cosmos,Rogue,Subtlety,93,Anonymous,,,,113178.19813317,286,436807,a:cDN1KdCWpwMB9kvr,36,1782813029786
3181,Crown of the Cosmos,Rogue,Subtlety,94,Myrilandel,Just dont die,Medivh,EU,113006.49731591,293,485657,qbP4QVf9pLFAnycj,16,1783188282357
3181,Crown of the Cosmos,Rogue,Subtlety,95,Seftstap,G A M B I T,Kazzak,EU,112949.17555212,291,457080,xX1q4LYaNAGwgdmc,31,1782649805718
3181,Crown of the Cosmos,Rogue,Subtlety,96,Aproo,Mistake,Twisting Nether,EU,112854.45465785,290,430107,wMzmDpZbr9F2aJX3,14,1781701739684
3181,Crown of the Cosmos,Rogue,Subtlety,97,낢늘도적,,아즈샤라,KR,112413.86308613,290,450910,TQkmAM2qHjJ9cPpt,40,1781764825744
3181,Crown of the Cosmos,Rogue,Subtlety,98,Bbrosse,,Kazzak,EU,112092.52101138,288,380978,WKzgVQbZxM3Rmw1X,14,1781725004246
3181,Crown of the Cosmos,Rogue,Subtlety,99,Vallahkriise,Sentinel,Blackhand,EU,111993.1912675,290,369964,rL1wWn46QKxtV9hg,8,1782490593243
3181,Crown of the Cosmos,Rogue,Subtlety,100,Iiquor,Prog City,Mal'Ganis,US,111961.0621684,291,525120,wCVgRkQmcfrYD34F,1,1782171402816
3181,Crown of the Cosmos,Shaman,Elemental,1,Намини,Ванахейм,Разувий,EU,227636.97949362,286,360497,bGAQ7cZMzJCjrw9t,26,1781949931773
3181,Crown of the Cosmos,Shaman,Elemental,2,Toomtoom,Raids Naked,Area 52,US,214794.23734662,290,526852,z2Lh9mBnk6qbKxwc,55,1781962099750
3181,Crown of the Cosmos,Shaman,Elemental,3,Anonymous,,,,162188.94034907,292,503504,a:aqjY82NgyQfDzCTr,9,1781879030588
3181,Crown of the Cosmos,Shaman,Elemental,4,Poatän,,Ysondre,EU,160045.65215808,289,401680,3ALhmWDXTgHzJjBC,47,1781985300108
3181,Crown of the Cosmos,Shaman,Elemental,5,Solarisam,,Kazzak,EU,151432.86471176,291,431492,KQMRJGaADYrNmgzt,1,1781862185597
3181,Crown of the Cosmos,Shaman,Elemental,6,Nadamani,,Zul'jin,US,150315.01853605,292,424391,xzZCpHJvcn1FVB97,49,1782183092097
3181,Crown of the Cosmos,Shaman,Elemental,7,Stoshagvnzad,,Illidan,US,150113.93059634,288,436074,pHGRNkzrb1mgtC8y,116,1783209275456
3181,Crown of the Cosmos,Shaman,Elemental,8,Shamybringer,,Ravencrest,EU,145104.92136937,292,439358,TJ9MYFHKLXm32gBb,16,1783599471385
3181,Crown of the Cosmos,Shaman,Elemental,9,Nanniah,Frost Wolf Clan,Azralon,US,144098.76117875,286,511832,DCpKvjgncTf4ZXGr,4,1782006485280
3181,Crown of the Cosmos,Shaman,Elemental,10,Anonymous,,,,140746.20114286,290,457422,a:KvHNZnkFYAM8WCPr,33,1783196422226
3181,Crown of the Cosmos,Shaman,Elemental,11,Leru,구구콘사주세요,아즈샤라,KR,139929.86656623,291,380199,vzG86gQdxTCPfBjM,38,1782607806493
3181,Crown of the Cosmos,Shaman,Elemental,12,Shamynation,G A M B I T,Kazzak,EU,139537.19796244,290,479534,fWXwHKLxF3hPar1j,45,1783251128595
3181,Crown of the Cosmos,Shaman,Elemental,13,두산베어스서현숙,,아즈샤라,KR,139454.11701581,292,399166,GJY91RHy3TqwCk74,51,1782440841705
3181,Crown of the Cosmos,Shaman,Elemental,14,Ринбур,Гибралтар,Ревущий фьорд,EU,139102.82999357,286,466158,mywHkNrJQ49dWTFV,58,1781976229078
3181,Crown of the Cosmos,Shaman,Elemental,15,하마지마,깨가송송,아즈샤라,KR,137941.28233029,291,341614,xPCk14dwQZtFWpLH,34,1782650341815
3181,Crown of the Cosmos,Shaman,Elemental,16,Rayoton,Blight,Burning Legion,EU,137259.80145249,291,443203,R3XxVFaQWTrznyd8,34,1781774610114
3181,Crown of the Cosmos,Shaman,Elemental,17,님제발빼주세요,,아즈샤라,KR,136848.71133842,290,456059,DnqcwJXPvgfY1y3a,49,1781916587353
3181,Crown of the Cosmos,Shaman,Elemental,18,Totemdude,Dream Infusion,Kazzak,EU,136449.94431338,290,431492,KQMRJGaADYrNmgzt,1,1781862185597
3181,Crown of the Cosmos,Shaman,Elemental,19,Raýne,RageAgainstTheMechanics,Hyjal,US,135913.47920311,285,470436,91TdK3nfQJBpXry4,23,1782341936363
3181,Crown of the Cosmos,Shaman,Elemental,20,Monohammer,Butan,아즈샤라,KR,135828.61561154,291,364719,Xx1byjqYvA3Gg7Kc,40,1783521161418
3181,Crown of the Cosmos,Shaman,Elemental,21,Bimbampook,Cruoris,Area 52,US,135824.1894503,289,423219,K71Qmdj2RVa8HwDC,115,1783460913913
3181,Crown of the Cosmos,Shaman,Elemental,22,Tataki,,Thrall,US,135629.35658638,292,409806,vtW7nNrCQgTyfjR3,34,1783547309699
3181,Crown of the Cosmos,Shaman,Elemental,23,Makeitburst,,Illidan,US,135316.90813259,289,499806,8x3VKL2Q6X1TFqHN,28,1782698115468
3181,Crown of the Cosmos,Shaman,Elemental,24,에마주술꾼,,아즈샤라,KR,135313.29342957,291,358878,wvqHP3QJ79RhjGa8,49,1783044641834
3181,Crown of the Cosmos,Shaman,Elemental,25,포항피뢰침,,아즈샤라,KR,135304.5489696,289,387626,LrG6gTDB8XMtWqH4,58,1782486870243
3181,Crown of the Cosmos,Shaman,Elemental,26,Rokokos,Mythicc,Aggramar,US,135112.99891178,290,413776,p34wLGVFMgAj9BzP,23,1781732977291
3181,Crown of the Cosmos,Shaman,Elemental,27,Elenay,YEP,Les Sentinelles,EU,134952.3712029,293,542697,jxqJG1hKDQatCFPg,41,1783360664563
3181,Crown of the Cosmos,Shaman,Elemental,28,Пэпээвтфа,,Ревущий фьорд,EU,134695.82828382,289,427313,vGb72hTAz8DKp94x,31,1781699726145
3181,Crown of the Cosmos,Shaman,Elemental,29,아스틴,오늘의 거짓말,데스윙,KR,133614.27953232,293,420193,BDWNvrjhq4bmyT83,47,1783396315548
3181,Crown of the Cosmos,Shaman,Elemental,30,Aghakave,Lithe,Silvermoon,EU,133347.2279242,288,403757,wzPgB1RkNcHGpaFn,50,1783450094289
3181,Crown of the Cosmos,Shaman,Elemental,31,Itratrapopoo,,Stormrage,US,132583.19909995,289,449457,n4ryz3Y9agpd1jLX,64,1782669974191
3181,Crown of the Cosmos,Shaman,Elemental,32,Anonymous,,,,132156.68846422,288,448729,a:aYntCzj1QHwcLJWg,47,1783336439630
3181,Crown of the Cosmos,Shaman,Elemental,33,Lamiia,I am not surprised,Illidan,US,131908.76158736,291,417505,H6cPDAt9M8VRvp1m,21,1783527256584
3181,Crown of the Cosmos,Shaman,Elemental,34,Lilitt,,Illidan,US,131449.41663572,293,431149,VPfzWZq8x7KnvtYm,28,1782311911466
3181,Crown of the Cosmos,Shaman,Elemental,35,Shockblaze,Mercy Killers,Sylvanas,EU,131417.6284585,292,417974,49D2873Kyw1Y6Rvg,71,1782811676316
3181,Crown of the Cosmos,Shaman,Elemental,36,Shamanishche,,Twisting Nether,EU,131354.57595493,290,451985,9XGj3vTw62PAbxyq,40,1782732313876
3181,Crown of the Cosmos,Shaman,Elemental,37,Shamymaster,,Kazzak,EU,131041.09446633,291,452820,Nzp93aW7ZLqmwgCK,111,1782648316999
3181,Crown of the Cosmos,Shaman,Elemental,38,Shambalyle,B E R S E R K,Kazzak,EU,130815.40874083,291,528180,VcdTqtzaHQFhjP92,45,1783547967230
3181,Crown of the Cosmos,Shaman,Elemental,39,Ultradondon,,Illidan,US,130790.69256984,291,416192,wHmbLMTgXA4FxC7K,28,1783374511255
3181,Crown of the Cosmos,Shaman,Elemental,40,Anonymous,,,,130624.32312608,289,502276,a:t7gFQK2RfJmzCwhY,24,1781719414593
3181,Crown of the Cosmos,Shaman,Elemental,41,십라만상,,아즈샤라,KR,130424.10061524,290,446828,1aLnPC8WbJGKVHFZ,37,1782216029276
3181,Crown of the Cosmos,Shaman,Elemental,42,Preda,PUNK,Illidan,US,130262.74044105,291,456463,p3zXarjbwxPfRy8c,31,1782690940037
3181,Crown of the Cosmos,Shaman,Elemental,43,와성인바이러스,귀여움은 내가 맡을게,아즈샤라,KR,130181.3178339,290,383277,y6XDkdr7TKxNzjYh,34,1783488569149
3181,Crown of the Cosmos,Shaman,Elemental,44,Seledkamilk,,Hakkar,US,129868.83847859,291,347580,PxhcWLwdCqTYBbXF,2,1782954441628
3181,Crown of the Cosmos,Shaman,Elemental,45,Storgrim,Vigilance,Kazzak,EU,128938.81865954,289,466872,BJPtXfM1k3NWjYqv,8,1783350203762
3181,Crown of the Cosmos,Shaman,Elemental,46,Anonymous,,,,128765.70332934,290,455851,a:PydXr3bMcR2YA4NT,34,1781943486542
3181,Crown of the Cosmos,Shaman,Elemental,47,Twäwis,Silenced,Blackhand,EU,128507.95430494,292,313096,DkpJGrNbmPFYQh6C,34,1783105943679
3181,Crown of the Cosmos,Shaman,Elemental,48,이세계라라펠,가끔씩 러시아어로 부끄러워하는 용사파티추방자,아즈샤라,KR,128257.40948029,290,414113,qN4cZWbXB9mz6fdh,33,1782299865688
3181,Crown of the Cosmos,Shaman,Elemental,49,Kieselschlag,GZEZ,Blackmoore,EU,128229.81110987,290,385162,3mL682chNgAHZwyJ,49,1783521814292
3181,Crown of the Cosmos,Shaman,Elemental,50,Ashamy,Wild Things,Blackhand,EU,127667.67147409,290,390921,ncTvNBmghPprfHKz,45,1781887540643
3181,Crown of the Cosmos,Shaman,Elemental,51,고블린술사슴이,교차로,아즈샤라,KR,127305.40499225,290,391210,dfgXZwkRhn7xB2pY,38,1783259905825
3181,Crown of the Cosmos,Shaman,Elemental,52,소식동물부우,소 담 소 담,아즈샤라,KR,127187.28021529,290,388848,bVDN6TFqJmy7fkLK,37,1782992701327
3181,Crown of the Cosmos,Shaman,Elemental,53,무료급식소푸파,,아즈샤라,KR,126999.7327995,291,427149,8phX2TBMLQGFRdzq,67,1783595826304
3181,Crown of the Cosmos,Shaman,Elemental,54,Xhentirude,Salted,Tarren Mill,EU,126728.27769612,292,480156,LCxGd1BDzahnZJ2A,43,1782412321276
3181,Crown of the Cosmos,Shaman,Elemental,55,일토템,D platoon,아즈샤라,KR,126575.98673328,292,427149,8phX2TBMLQGFRdzq,67,1783595826304
3181,Crown of the Cosmos,Shaman,Elemental,56,Elementalex,Conviction,Khaz'goroth,US,126484.79338971,291,428072,87AVqbjFta2xvmPT,33,1783245948293
3181,Crown of the Cosmos,Shaman,Elemental,57,Solshamy,,Kazzak,EU,126432.66035904,289,489002,HhNfMLZvyJP8VFdX,14,1781776725633
3181,Crown of the Cosmos,Shaman,Elemental,58,Käwa,,Zul'jin,US,126275.76466385,290,324600,Vy71cxj6rKdQzC8m,46,1782075074582
3181,Crown of the Cosmos,Shaman,Elemental,59,Shamce,,Silvermoon,EU,126054.41279955,287,417152,w1bFgKXd79QymCtz,42,1783191448892
3181,Crown of the Cosmos,Shaman,Elemental,60,Anonymous,,,,125826.69393887,290,518749,a:zjGwP2TkD8xQ6Bga,28,1782311456241
3181,Crown of the Cosmos,Shaman,Elemental,61,Highclass,소 담 소 담,아즈샤라,KR,125504.91760945,293,381140,mgrzkL1pydD9fxbM,47,1783169081619
3181,Crown of the Cosmos,Shaman,Elemental,62,백금악,오드,아즈샤라,KR,125411.46364863,292,427980,Ty4txDAmJCR2FqnY,37,1781928256688
3181,Crown of the Cosmos,Shaman,Elemental,63,猪霸霸,,迅捷微风,CN,125226.57610293,291,523069,N2kXmQWZ7MqxKVnH,26,1782908373229
3181,Crown of the Cosmos,Shaman,Elemental,64,Anonymous,,,,124869.55538606,288,449524,a:Z3drFkA9RVqc6H8M,101,1781864409130
3181,Crown of the Cosmos,Shaman,Elemental,65,Shiunar,Vigilance,Kazzak,EU,124689.38902178,288,499839,3L8Td4mVJYjkthQW,37,1782638209969
3181,Crown of the Cosmos,Shaman,Elemental,66,Anonymous,,,,124675.87784485,290,481271,a:d32wp9McGFrTJqPy,36,1781858059600
3181,Crown of the Cosmos,Shaman,Elemental,67,九天揽星河,,白银之手,CN,124437.29085466,290,540215,7MnCvpKc9qmhy1A8,35,1782135226831
3181,Crown of the Cosmos,Shaman,Elemental,68,Morlinna,,Illidan,US,123936.09560332,290,442912,h6pmdJx4zB7PKQT9,29,1781812457634
3181,Crown of the Cosmos,Shaman,Elemental,69,Fantasy,Above Average,Smolderthorn,US,123875.00854037,290,440596,x6T4AH7PDFhdCW9p,34,1781744320323
3181,Crown of the Cosmos,Shaman,Elemental,70,男大学生,,凤凰之神,CN,123469.0205959,292,511344,XLaZbG4fWw3gdvCy,24,1783343144819
3181,Crown of the Cosmos,Shaman,Elemental,71,Eleyert,Apotheosis,Eldre'Thalas,US,123323.85648052,291,446353,tamwrLYdk8BJ2hCv,33,1782863828567
3181,Crown of the Cosmos,Shaman,Elemental,72,Riktomental,R E V E R,Silvermoon,EU,122894.98223489,289,444216,wqd1Lgf8yzaPWbRV,8,1782146723612
3181,Crown of the Cosmos,Shaman,Elemental,73,Shilanji,Emperor,Kazzak,EU,122826.21781594,287,457707,gQtWzbRTx6n17Lda,37,1782471324800
3181,Crown of the Cosmos,Shaman,Elemental,74,여름목도리,Heart of Alchemist,불타는 군단,KR,122043.66220749,291,413682,YVN42XRwcqxM7CmD,52,1782352628460
3181,Crown of the Cosmos,Shaman,Elemental,75,퇴근후치맥한잔,,아즈샤라,KR,121770.13335627,291,454485,3MdxYtcwXhJ87Lg1,38,1782132318877
3181,Crown of the Cosmos,Shaman,Elemental,76,Valâ,Literacy Test,Thrall,US,121543.19332126,290,423312,4bh2rVZ7ytN98xBH,54,1781971517893
3181,Crown of the Cosmos,Shaman,Elemental,77,Kïn,Tempura,Emerald Dream,US,121389.62934665,293,528015,yvVm9fnpXWb4kF62,25,1783263710773
3181,Crown of the Cosmos,Shaman,Elemental,78,Phookbouby,Lithe,Ravencrest,EU,121159.18127254,290,423818,cQgRyHFYP39CaMjX,73,1783675197618
3181,Crown of the Cosmos,Shaman,Elemental,79,Laktris,Morally Grey,Argent Dawn,EU,120335.3936882,291,433736,9qn8NRdfYbTGLPg7,41,1782666043316
3181,Crown of the Cosmos,Shaman,Elemental,80,Sãlvatiôn,TRIGGERED,Illidan,US,120096.78455301,291,446442,3QxBVXvW9ybNZtYP,35,1783283766442
3181,Crown of the Cosmos,Shaman,Elemental,81,Tircaem,,Illidan,US,119894.80300844,289,437803,zjTq9Nxw7HZCmVFn,29,1782262284936
3181,Crown of the Cosmos,Shaman,Elemental,82,Madvillaìn,,Kazzak,EU,119804.37451296,290,431492,KQMRJGaADYrNmgzt,1,1781862185597
3181,Crown of the Cosmos,Shaman,Elemental,83,Trigaspirit,Last Breath,Blackhand,EU,119771.32052686,290,346943,CmGZYAvkThcVrJfP,43,1783273197227
3181,Crown of the Cosmos,Shaman,Elemental,84,Fengall,Vibe Guardians,Burning Legion,EU,119733.04798154,287,473948,2hKj3nBRk8GMfygN,61,1782224631527
3181,Crown of the Cosmos,Shaman,Elemental,85,Etoshaman,NOcriminality,Silvermoon,EU,119536.07037338,290,379548,CGXwWfrbB4kcd2z6,39,1783613469841
3181,Crown of the Cosmos,Shaman,Elemental,86,Spaghet,R A D,Boulderfist,US,119469.62052361,291,407891,gbMN9dVCYKj6RDhA,28,1782183216273
3181,Crown of the Cosmos,Shaman,Elemental,87,Таймекс,,Ревущий фьорд,EU,119230.50930096,292,451903,zNYdBJqCMQX7LVDy,24,1783019946780
3181,Crown of the Cosmos,Shaman,Elemental,88,Ymí,,Illidan,US,119138.13812589,290,412840,fmBwDVGX8z6kqtYK,26,1781749460238
3181,Crown of the Cosmos,Shaman,Elemental,89,Nicon,AEIOU,Madmortem,EU,119019.78439071,288,377831,F3TBYAnHCjRPdgyN,26,1783624833312
3181,Crown of the Cosmos,Shaman,Elemental,90,Zapson,,Silvermoon,EU,118982.60655247,288,448558,kD4TV2KrdPy7qawZ,45,1783235553871
3181,Crown of the Cosmos,Shaman,Elemental,91,Elemishche,,Twisting Nether,EU,118625.19417181,287,524099,H1jvyNRGktBqzdLY,40,1782641542048
3181,Crown of the Cosmos,Shaman,Elemental,92,Bazíngâ,DMC,Twisting Nether,EU,118168.20446044,290,414818,1xRfaWcy7ZNTCjpF,34,1783179226099
3181,Crown of the Cosmos,Shaman,Elemental,93,Nezu,ToYz,Archimonde,EU,118163.48405787,289,442579,V9zjkRQ1mJfKHxLh,75,1782125172806
3181,Crown of the Cosmos,Shaman,Elemental,94,Shnipishnap,Cutting Blade,Hakkar,US,118111.60418067,290,381938,AQTmFGXv1Ywx9a6d,35,1782846740721
3181,Crown of the Cosmos,Shaman,Elemental,95,Roosku,Lithe,Ravencrest,EU,118070.88383566,287,462238,LbHznAVRmfZc9kKX,30,1783510846497
3181,Crown of the Cosmos,Shaman,Elemental,96,Boithunder,Trigger Me Timbers,Thrall,US,117987.7238499,290,480629,cWkhXZNLptnCyRf6,1,1782519208670
3181,Crown of the Cosmos,Shaman,Elemental,97,微雨海棠,,凤凰之神,CN,117908.85378545,289,543888,RWLaY68gbqwhnzCc,29,1783258142854
3181,Crown of the Cosmos,Shaman,Elemental,98,Preysshaman,styx,Blackhand,EU,117840.43776741,289,358951,68hzCXkymPVft7L1,31,1782567607120
3181,Crown of the Cosmos,Shaman,Elemental,99,Unxdd,,Stormrage,US,117817.18060724,290,392187,VckGvP4K2ZjwyfWX,66,1781655726243
3181,Crown of the Cosmos,Shaman,Elemental,100,까망베르홈런볼,우리길드 무려 두명이나 접속했음,아즈샤라,KR,117810.25202757,292,391057,wGATY28aRpQ4mWvz,37,1783596754875
3181,Crown of the Cosmos,Shaman,Enhancement,1,킹왕짱,아웃랜드 땅샀더니 노스랜드 웬말이냐,아즈샤라,KR,124375.38953256,293,389217,xWF6dchjv13YaLQZ,107,1783161759909
3181,Crown of the Cosmos,Shaman,Enhancement,2,玛卡丿巴卡,,克尔苏加德,CN,116486.00615958,292,420328,qAzmapVKk9bZRnP8,1,1783341374409
3181,Crown of the Cosmos,Shaman,Enhancement,3,Hazzárd,,Kazzak,EU,113859.33749243,293,465912,apHd8JgGXwbTjV3K,53,1782904323798
3181,Crown of the Cosmos,Shaman,Enhancement,4,Unstoo,,Twisting Nether,EU,110396.97793934,289,475312,k8Jzd2jcpRQDKHgm,29,1781804360123
3181,Crown of the Cosmos,Shaman,Enhancement,5,Ультраамогус,МИР ТРУД МЯУ,Ревущий фьорд,EU,109860.83016796,293,416472,kXvhyKgDMFN41BVQ,29,1782830133550
3181,Crown of the Cosmos,Shaman,Enhancement,6,핑크와드,Glory of Templar,아즈샤라,KR,109587.66313766,291,404783,6fFnt1PkAV4GMhwW,113,1782703917035
3181,Crown of the Cosmos,Shaman,Enhancement,7,Каффичини,Ордынское Гачимучи,Ревущий фьорд,EU,109262.51488555,291,431561,Mg1tn68hNpaKfGvW,30,1781799911237
3181,Crown of the Cosmos,Shaman,Enhancement,8,Hashmalom,Equilibrium Aeternum,Eredar,EU,108871.4311345,290,418162,9nj7GLqZR6QW4tBJ,28,1782928620870
3181,Crown of the Cosmos,Shaman,Enhancement,9,Artry,SkillFTW,Kazzak,EU,106726.16969488,287,494746,HRr1n4fV7KDtw8NF,47,1782142766219
3181,Crown of the Cosmos,Shaman,Enhancement,10,포도씨,,아즈샤라,KR,105557.05151807,290,459787,23zBWfANcdQ9DqMy,39,1782042871502
3181,Crown of the Cosmos,Shaman,Enhancement,11,Nynas,Schwingen des Phoenix,Zirkel des Cenarius,EU,104960.52716584,290,355692,cPNH3qznDfVTCvyx,26,1783358248815
3181,Crown of the Cosmos,Shaman,Enhancement,12,Vexzsham,Salinity,Area 52,US,104674.0264222,291,468419,DB1tN2CcxaXf9ZV3,26,1782174520739
3181,Crown of the Cosmos,Shaman,Enhancement,13,Shammyball,Engineering Madness,Drenden,US,103912.94456833,285,510143,7ftkamFjw2nVrCHq,24,1782349916144
3181,Crown of the Cosmos,Shaman,Enhancement,14,Inure,YEP,Dalaran,US,103806.60478784,288,371684,2CzHbmqh4p7J3rY8,37,1781807179077
3181,Crown of the Cosmos,Shaman,Enhancement,15,Тиренн,,Гордунни,EU,103431.35671609,289,492337,ctq9JnYCFLQ8A72h,37,1783188892938
3181,Crown of the Cosmos,Shaman,Enhancement,16,Surfinbird,Happy's PuG,Aerie Peak,EU,103375.04755376,291,436032,Y6ckFHg7vRmWzwG1,9,1783101839100
3181,Crown of the Cosmos,Shaman,Enhancement,17,수리가능,Vortex,아즈샤라,KR,102864.75161128,293,341614,xPCk14dwQZtFWpLH,34,1782650341815
3181,Crown of the Cosmos,Shaman,Enhancement,18,长江陆号,,罗宁,CN,102478.20185957,289,540053,YfyD8NKktaBLA1hp,44,1782614316831
3181,Crown of the Cosmos,Shaman,Enhancement,19,Frastwulf,,Draenor,EU,102381.53922056,286,453329,yZ7GMR1HX6Nqa4zv,90,1783242388736
3181,Crown of the Cosmos,Shaman,Enhancement,20,Limefire,Prisoners of Warcraft,Zul'jin,US,101884.22530769,290,509278,26V9f7t3Z1Lz4nDy,14,1782605290970
3181,Crown of the Cosmos,Shaman,Enhancement,21,Admen,,Illidan,US,100844.63525263,291,381246,B1TRpkY9vm6tjcdz,25,1783041224011
3181,Crown of the Cosmos,Shaman,Enhancement,22,Inurya,Schwingen des Phoenix,Zirkel des Cenarius,EU,100268.23991409,291,344178,NPdxA9TYf8BMKzpw,25,1782150150936
3181,Crown of the Cosmos,Shaman,Enhancement,23,Stormblessed,Innuendo,Caelestrasz,US,100133.64220336,289,438776,YrQy217AJvjLckG8,6,1782632927279
3181,Crown of the Cosmos,Shaman,Enhancement,24,Unifury,The Great Danes,Tarren Mill,EU,99956.277566227,285,448539,mvpKXbFwWrHQj4h6,30,1781801986958
3181,Crown of the Cosmos,Shaman,Enhancement,25,Tophski,The History,Area 52,US,99559.936040984,293,404779,7t2bNKqcrB9CvPj4,40,1782526713284
3181,Crown of the Cosmos,Shaman,Enhancement,26,Mapei,,아즈샤라,KR,99508.664039141,287,392821,yjqxAhb6VZ7wNPfD,52,1782006308413
3181,Crown of the Cosmos,Shaman,Enhancement,27,Draynen,Blind Pick Heroes,Skullcrusher,US,98907.498263525,291,320774,z4t7xbnfc3hrJZQw,37,1782877883516
3181,Crown of the Cosmos,Shaman,Enhancement,28,승빈님,,아즈샤라,KR,98327.480820807,289,456059,DnqcwJXPvgfY1y3a,49,1781916587353
3181,Crown of the Cosmos,Shaman,Enhancement,29,Rhomm,Anachronox,Ragnaros,EU,98142.198727126,290,452268,GY698xy1QFACgmhR,26,1781720552823
3181,Crown of the Cosmos,Shaman,Enhancement,30,Morgreus,value,Blackhand,EU,97914.853999711,293,464483,pHLDhCKy2aMBYt4q,56,1782993361397
3181,Crown of the Cosmos,Shaman,Enhancement,31,Balsakbarry,Den Ekstra Affix,Draenor,EU,97727.543008689,289,462943,yhNHf2ZWYjwgVm8F,24,1781805979805
3181,Crown of the Cosmos,Shaman,Enhancement,32,Físhoil,Insomniacs of Azeroth,Frostmourne,US,97102.714789761,292,448452,HtQ7agFR3wqzMb6m,23,1783073570280
3181,Crown of the Cosmos,Shaman,Enhancement,33,Tynpsrylol,Lithe,Kazzak,EU,97046.752841863,289,398591,9fdzRQvGWptyV1mb,25,1782731354774
3181,Crown of the Cosmos,Shaman,Enhancement,34,Nookshammy,Grey Log Gang,Twisting Nether,EU,96979.564994919,289,434966,tJgG8WzkKqYb6BNh,46,1781974968842
3181,Crown of the Cosmos,Shaman,Enhancement,35,Shamâx,Legacy of the Horde,Draenor,EU,96947.54395227,288,511582,4kTt9QFz3VdDLCMn,34,1783105274126
3181,Crown of the Cosmos,Shaman,Enhancement,36,Chrysees,Nebula,Twisting Nether,EU,96856.699539881,290,415296,dhzVc6AJLDBWjZft,44,1781801795498
3181,Crown of the Cosmos,Shaman,Enhancement,37,쉐탁기,Masquerade,아즈샤라,KR,96464.868079842,292,364719,Xx1byjqYvA3Gg7Kc,40,1783521161418
3181,Crown of the Cosmos,Shaman,Enhancement,38,Bzyubzyu,,Illidan,US,96338.611154986,284,483404,wCtkLDKdfjcpqPyx,53,1783268358598
3181,Crown of the Cosmos,Shaman,Enhancement,39,Cpt,Joy,아즈샤라,KR,96146.840290751,285,396084,bTWvaJcN4mR7wVX9,54,1782960122842
3181,Crown of the Cosmos,Shaman,Enhancement,40,Hao,Ashen Dominion,Malorne,EU,95981.424797303,291,488838,3YT4y12jZHwRGgLJ,24,1781885793196
3181,Crown of the Cosmos,Shaman,Enhancement,41,Vukroth,Unbalanced,Argent Dawn,EU,95735.038543602,290,541244,pAgxtz8NwakhVdQJ,70,1782128065318
3181,Crown of the Cosmos,Shaman,Enhancement,42,Scielle,Midnight Mutiny,Illidan,US,95663.578609868,291,514004,xpM27qjZGngXzBaY,40,1783661029629
3181,Crown of the Cosmos,Shaman,Enhancement,43,Кавер,,Ревущий фьорд,EU,95602.274390644,293,352633,1dKQAWbVfq8xBPGc,20,1782683087395
3181,Crown of the Cosmos,Shaman,Enhancement,44,Hòr,Canus ravus panthera,Die Aldor,EU,95391.944949436,288,464573,LPC6DGQqmMc3YzX7,32,1783099524665
3181,Crown of the Cosmos,Shaman,Enhancement,45,Trueno,Nox Infesta,Der Rat von Dalaran,EU,95124.415452528,289,396758,ad8bvABMmj2TVgcx,19,1783445187534
3181,Crown of the Cosmos,Shaman,Enhancement,46,Генрихэнк,Харадримы,Ревущий фьорд,EU,94853.008674455,291,413874,3WYaFTL1dMHZxcJ6,56,1782636061872
3181,Crown of the Cosmos,Shaman,Enhancement,47,Vashî,Initium novum,Blackhand,EU,93859.016888852,288,447556,9NrH8AcYgvpxBF72,22,1782496044128
3181,Crown of the Cosmos,Shaman,Enhancement,48,Skyshell,Ashen Dominion,Kazzak,EU,93632.095694524,286,484892,YTWgA1GHrpLz2tf8,23,1781901286137
3181,Crown of the Cosmos,Shaman,Enhancement,49,Dakkuarsham,R E B O R N,Tarren Mill,EU,93188.059879763,290,458867,PwgBY4WaqQ28Mfm1,14,1781723165766
3181,Crown of the Cosmos,Shaman,Enhancement,50,Shocklava,Leeroys Legacy,Draenor,EU,93167.561254252,288,332038,P1gcq3kYdDxav7yM,27,1782482824858
3181,Crown of the Cosmos,Shaman,Enhancement,51,Terranola,Paranøia,Lordaeron,EU,93140.741243091,290,439377,F298jk3DQNPcryvG,35,1781808057984
3181,Crown of the Cosmos,Shaman,Enhancement,52,聪明的萨满,,死亡之翼,CN,93101.834106804,289,559791,HLjh4ckpWB9QbPV8,14,1782285892065
3181,Crown of the Cosmos,Shaman,Enhancement,53,Unitone,,Turalyon,EU,93100.687267009,290,501081,rVkHY3f1WzFhcBRm,43,1783153193690
3181,Crown of the Cosmos,Shaman,Enhancement,54,Softcloud,Old And Tired,Wyrmrest Accord,US,92930.389865945,289,468404,rzDgB4NxqM1R82Fm,25,1783469873431
3181,Crown of the Cosmos,Shaman,Enhancement,55,Ветеран,Goblins,Ревущий фьорд,EU,92883.857102053,293,457396,8qtrHzR9FvPgCcpZ,53,1783433978694
3181,Crown of the Cosmos,Shaman,Enhancement,56,Moodoon,Dark Origin,Korgath,US,92780.296106009,290,424641,4Ydj1XMvk6aWgBz2,19,1783303522766
